년도,월,순위,타이틀,가수,프로듀서
2019,3,100,벚꽃이 지면,아이오아이 (I.O.I),"Zigzag Note,강명신,진영"
2019,4,1,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2019,4,2,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2019,4,3,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2019,4,4,벌써 12시,청하,"블랙아이드필승,전군,라도"
2019,4,5,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2019,4,6,봄날,방탄소년단,"ADORA,Arlissa Ruppert,Peter Ibsen,SUGA,RM,PDOGG,방시혁"
2019,4,7,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2019,4,8,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,4,9,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2019,4,10,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2019,4,11,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2019,4,12,Tempo,EXO,"Jamil 'Digi' Chammas,Leven Kali,Tay Jasper,Adrian Mckinnon,MZMC"
2019,4,13,Senorita,(여자)아이들,"빅싼초,전소연"
2019,4,14,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2019,4,15,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2019,4,16,누아르 (Noir),선미,"선미,EL CAPITXN"
2019,4,17,I'm So Hot,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,4,18,Universe (별의 언어),황민현,"BUMZU,박기태"
2019,4,19,해야 (Sunrise),여자친구 (GFRIEND),"노주환,이원종"
2019,4,20,사이렌 (Siren),선미,"선미,FRANTS"
2019,4,21,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2019,4,22,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2019,4,23,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,4,24,봄바람,Wanna One (워너원),"iHwak,Flow Blow"
2019,4,25,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2019,4,26,%% (응응),Apink (에이핑크),"블랙아이드필승,전군,라도"
2019,4,27,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2019,4,28,에너제틱 (Energetic),Wanna One (워너원),"후이,Flow Blow"
2019,4,29,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2019,4,30,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2019,4,31,아주 NICE,세븐틴,"WOOZI,BUMZU"
2019,4,32,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2019,4,33,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2019,4,34,BIRD,하성운,"하성운,VENDORS"
2019,4,35,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2019,4,36,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2019,4,37,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2019,4,38,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2019,4,39,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2019,4,40,불장난,BLACKPINK,"TEDDY,R.Tee"
2019,4,41,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,4,42,Love U,청하,"GATO,C-no,웅킴"
2019,4,43,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2019,4,44,LATATA,(여자)아이들,"빅싼초,전소연"
2019,4,45,어쩌나,세븐틴,"WOOZI,BUMZU,박기태"
2019,4,46,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2019,4,47,한(一),(여자)아이들,"빅싼초,전소연"
2019,4,48,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2019,4,49,BAAM,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,4,50,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2019,4,51,어느날 머리에서 뿔이 자랐다 (CROWN),투모로우바이투게더,"Slow Rabbit,Melanie Fontana,Michel 'Lindgren' Schulz,Supreme Boi,'Hitman' Bang,Mayu Wakisaka"
2019,4,52,하늘 위로,IZ*ONE (아이즈원),"KZ,Nthonius"
2019,4,53,가시나,선미,"죠리,TEDDY,24"
2019,4,54,Why Don't You Know (Feat. 넉살),청하,"임수호,C-no,웅킴"
2019,4,55,TT,TWICE (트와이스),"블랙아이드필승,라도"
2019,4,56,쟤가 걔야 (Waggy),마마무 (Mamamoo),Dokkun
2019,4,57,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2019,4,58,KNOCK KNOCK,TWICE (트와이스),"Mayu Wakisaka,이우민 'Collapsedone'"
2019,4,59,좋은 날,아이유,이민수
2019,4,60,POP/STARS,"(여자)아이들, Madison Beer, Jaira Burns, K/DA, League of Legends","라이엇 게임즈,Harloe"
2019,4,61,RBB (Really Bad Boy),Red Velvet (레드벨벳),"KENZIE,Timothy 'Bos' Bullock,Sara Forsberg,MZMC"
2019,4,62,하루 끝,아이유,"Dokkun,박근태"
2019,4,63,BOOMERANG (부메랑),Wanna One (워너원),"원더키드,BreadBeat,로이도,Shaun Kim"
2019,4,64,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2019,4,65,스물셋,아이유,"이종훈,이채규,IU"
2019,4,66,Why,태연 (TAEYEON),"LDN Noise,Lauren Dyson,Rodnae'Chikk' Bell"
2019,4,67,알러뷰,EXID,"신사동호랭이,ELLY"
2019,4,68,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2019,4,69,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2019,4,70,죽겠다 (KILLING ME),iKON,"B.I,죠리,R.Tee"
2019,4,71,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Cazzi Opeia,Ellen Berg Tollbom"
2019,4,72,빙글뱅글 (Bingle Bangle),AOA,"Erik Nyholm,Krista Siegfrids,Kristofer Karlsson,김도훈,이상호"
2019,4,73,불꽃놀이 (Remember Me),오마이걸 (OH MY GIRL),"Steven Lee,Caroline Gustavsson"
2019,4,74,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2019,4,75,Mr. Chu (On Stage),Apink (에이핑크),"이단옆차기,SEION,영광의 얼굴들"
2019,4,76,주인공,선미,"TEDDY,24"
2019,4,77,너랑 나,아이유,이민수
2019,4,78,벚꽃이 지면,아이오아이 (I.O.I),"Zigzag Note,강명신,진영"
2019,4,79,나로 말할 것 같으면 (Yes I am),마마무 (Mamamoo),Dokkun
2019,4,80,Airplane,IZ*ONE (아이즈원),"이대휘,리시,Simpson"
2019,4,81,New Face,싸이 (PSY),"싸이,유건형"
2019,4,82,해바라기,IZ*ONE (아이즈원),"TENZO,MUNA"
2019,4,83,트라우마 (Trauma),EXO,"Keynon 'KC' Moore,Cedric 'Dabenchwarma' Smith,Ryan S. Jhun,Danny Jones"
2019,4,84,BLOSSOM (Prod. Groovyroom),"은하 (EUNHA), 라비 (RAVI)","그루비룸,WOODZ,라비"
2019,4,85,비행기,거북이,임성훈
2019,4,86,켜줘 (Light),Wanna One (워너원),"iHwak,Royal Dive"
2019,4,87,Good to Me,세븐틴,"WOOZI,BUMZU,박기태"
2019,4,88,YOU AND I,박봄 (Park Bom),TEDDY
2019,4,89,"셋 셀테니 (1, 2, 3!)",승리,"TEDDY,서원진,24,승리"
2019,4,90,Save ME,방탄소년단,"PDOGG,Ray Michael Djan Jr,Ashton Foster,Samantha Harper,RM,SUGA,j-hope"
2019,4,91,Rumor,국.슈 (국프의 핫이슈),13
2019,4,92,음오아예 (Um Oh Ah Yeh),마마무 (Mamamoo),"Dokkun,서재우"
2019,4,93,순정 (純情),코요태,"최준영,조성현,김성태"
2019,4,94,OOH-AHH하게,TWICE (트와이스),"Sam Lewis,블랙아이드필승,라도"
2019,4,95,Gravity,EXO,"LDN Noise,DEEZ,Adrian Mckinnon"
2019,4,96,Ah-Choo,러블리즈,1Piece
2019,4,97,DINOSAUR,AKMU (악뮤),"이찬혁, 로빈"
2019,4,98,Dejavu,뉴이스트 W,"BUMZU,백호,Anchor"
2019,4,99,Rookie,Red Velvet (레드벨벳),"Jamil 'Digi' Chammas,MZMC,Tay Jasper,Otha 'Vakseen' Davis III,Leven Kali,Sara Forsberg,Karl Powell,Harrison Johnson,The Colleagues"
2019,4,100,Everybody Ready?,Apink (에이핑크),김진환
2019,5,1,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,5,2,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2019,5,3,AH YEAH (아예),WINNER,"강승윤,강욱진,Diggy,죠리"
2019,5,4,벌써 12시,청하,"블랙아이드필승,전군,라도"
2019,5,5,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2019,5,6,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2019,5,7,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2019,5,8,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2019,5,9,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2019,5,10,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2019,5,11,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2019,5,12,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2019,5,13,Tempo,EXO,"Jamil 'Digi' Chammas,Leven Kali,Tay Jasper,Adrian Mckinnon,MZMC"
2019,5,14,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2019,5,15,Universe (별의 언어),황민현,"BUMZU,박기태"
2019,5,16,BET BET,뉴이스트,"BUMZU,백호,Royal Dive"
2019,5,17,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2019,5,18,Senorita,(여자)아이들,"빅싼초,전소연"
2019,5,19,I'm So Hot,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,5,20,누구 없소 (NO ONE) (Feat. B.I of iKON),이하이,"강욱진,Diggy,김민구,윤명운"
2019,5,21,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2019,5,22,사이렌 (Siren),선미,"선미,FRANTS"
2019,5,23,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,5,24,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2019,5,25,9-TEEN,세븐틴,"WOOZI,BUMZU,붐바스틱"
2019,5,26,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2019,5,27,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2019,5,28,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2019,5,29,해야 (Sunrise),여자친구 (GFRIEND),"노주환,이원종"
2019,5,30,Segno,뉴이스트,"BUMZU,백호,박기태"
2019,5,31,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2019,5,32,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2019,5,33,ME&YOU,EXID,"신사동호랭이,BEVERLY KIDZ,ELLY"
2019,5,34,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2019,5,35,누아르 (Noir),선미,"선미,EL CAPITXN"
2019,5,36,에너제틱 (Energetic),Wanna One (워너원),"후이,Flow Blow"
2019,5,37,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2019,5,38,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2019,5,39,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2019,5,40,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2019,5,41,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2019,5,42,몰라도 너무 몰라,WINNER,"강승윤,강욱진,Diggy"
2019,5,43,아주 NICE,세븐틴,"WOOZI,BUMZU"
2019,5,44,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2019,5,45,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2019,5,46,동물의 왕국,WINNER,"MINO,강욱진,Diggy"
2019,5,47,Runaway,에릭남 (Eric Nam),"Ari Leff,Jackson Foote,Emma Lov Block,Michael Pollack,Flow Blow"
2019,5,48,BASS,뉴이스트,"BUMZU,백호,Anchor"
2019,5,49,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,5,50,불장난,BLACKPINK,"TEDDY,R.Tee"
2019,5,51,Love U,청하,"GATO,C-no,웅킴"
2019,5,52,봄바람,Wanna One (워너원),"iHwak,Flow Blow"
2019,5,53,%% (응응),Apink (에이핑크),"블랙아이드필승,전군,라도"
2019,5,54,BREATHE,AB6IX (에이비식스),"이대휘,nomad,라이머"
2019,5,55,BAAM,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,5,56,Talk about love,뉴이스트,"BUMZU,백호,Anchor"
2019,5,57,LATATA,(여자)아이들,"빅싼초,전소연"
2019,5,58,SHAKE IT,씨스타,"이단옆차기,핫띠,영광의 얼굴들"
2019,5,59,Why Don't You Know (Feat. 넉살),청하,"임수호,C-no,웅킴"
2019,5,60,Different,뉴이스트,"BUMZU,백호,박기태"
2019,5,61,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2019,5,62,TT,TWICE (트와이스),"블랙아이드필승,라도"
2019,5,63,Fine,뉴이스트,"BUMZU,백호"
2019,5,64,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2019,5,65,어쩌나,세븐틴,"WOOZI,BUMZU,박기태"
2019,5,66,가시나,선미,"죠리,TEDDY,24"
2019,5,67,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2019,5,68,한(一),(여자)아이들,"빅싼초,전소연"
2019,5,69,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2019,5,70,불꽃놀이 (Remember Me),오마이걸 (OH MY GIRL),"Steven Lee,Caroline Gustavsson"
2019,5,71,비행기,거북이,임성훈
2019,5,72,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2019,5,73,KNOCK KNOCK,TWICE (트와이스),"Mayu Wakisaka,이우민 'Collapsedone'"
2019,5,74,그 시절 우리가 사랑했던 우리 (Beautiful Days),러블리즈,스페이스카우보이
2019,5,75,Why,태연 (TAEYEON),"LDN Noise,Lauren Dyson,Rodnae'Chikk' Bell"
2019,5,76,New Face,싸이 (PSY),"싸이,유건형"
2019,5,77,여름여름해 (Sunny Summer),여자친구 (GFRIEND),"이단옆차기,black edition"
2019,5,78,좋은 날,아이유,이민수
2019,5,79,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2019,5,80,빙글뱅글 (Bingle Bangle),AOA,"Erik Nyholm,Krista Siegfrids,Kristofer Karlsson,김도훈,이상호"
2019,5,81,Save ME,방탄소년단,"PDOGG,Ray Michael Djan Jr,Ashton Foster,Samantha Harper,RM,SUGA,j-hope"
2019,5,82,스물셋,아이유,"이종훈,이채규,IU"
2019,5,83,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Cazzi Opeia,Ellen Berg Tollbom"
2019,5,84,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2019,5,85,ISLAND,WINNER,"강승윤,Bekuh BOOM,FUTURE BOUNCE"
2019,5,86,너랑 나,아이유,이민수
2019,5,87,BOOMERANG (부메랑),Wanna One (워너원),"원더키드,BreadBeat,로이도,Shaun Kim"
2019,5,88,하루 끝,아이유,"Dokkun,박근태"
2019,5,89,POP/STARS,"(여자)아이들, Madison Beer, Jaira Burns, K/DA, League of Legends","라이엇 게임즈,Harloe"
2019,5,90,주인공,선미,"TEDDY,24"
2019,5,91,8282,다비치,"Dokkun,이현승"
2019,5,92,나로 말할 것 같으면 (Yes I am),마마무 (Mamamoo),Dokkun
2019,5,93,알러뷰,EXID,"신사동호랭이,ELLY"
2019,5,94,OOH-AHH하게,TWICE (트와이스),"Sam Lewis,블랙아이드필승,라도"
2019,5,95,RBB (Really Bad Boy),Red Velvet (레드벨벳),"KENZIE,Timothy 'Bos' Bullock,Sara Forsberg,MZMC"
2019,5,96,BIRD,하성운,"하성운,VENDORS"
2019,5,97,Loving U (러빙유),씨스타,이단옆차기
2019,5,98,죽겠다 (KILLING ME),iKON,"B.I,죠리,R.Tee"
2019,5,99,순정 (純情),코요태,"최준영,조성현,김성태"
2019,5,100,Dejavu,뉴이스트 W,"BUMZU,백호,Anchor"
2019,6,1,누구 없소 (NO ONE) (Feat. B.I of iKON),이하이,"강욱진,Diggy,김민구,윤명운"
2019,6,2,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,6,3,AH YEAH (아예),WINNER,"강승윤,강욱진,Diggy,죠리"
2019,6,4,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2019,6,5,벌써 12시,청하,"블랙아이드필승,전군,라도"
2019,6,6,짐살라빔 (Zimzalabim),Red Velvet (레드벨벳),"Olof Lindskog,Daniel Caesar,Ludwig Lindell,Hayley Aitken,Ollipop,Caesar & Loui"
2019,6,7,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2019,6,8,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2019,6,9,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2019,6,10,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2019,6,11,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2019,6,12,Snapping,청하,"박우상,한재완"
2019,6,13,BIRTHDAY,전소미,"TEDDY,24,Bekuh BOOM,전소미,R.Tee"
2019,6,14,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2019,6,15,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2019,6,16,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2019,6,17,Tempo,EXO,"Jamil 'Digi' Chammas,Leven Kali,Tay Jasper,Adrian Mckinnon,MZMC"
2019,6,18,BREATHE,AB6IX (에이비식스),"이대휘,nomad,라이머"
2019,6,19,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2019,6,20,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2019,6,21,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2019,6,22,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2019,6,23,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2019,6,24,9-TEEN,세븐틴,"WOOZI,BUMZU,붐바스틱"
2019,6,25,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,6,26,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2019,6,27,사이렌 (Siren),선미,"선미,FRANTS"
2019,6,28,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2019,6,29,Boogie Up,우주소녀,"원더키드,신쿵"
2019,6,30,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2019,6,31,Senorita,(여자)아이들,"빅싼초,전소연"
2019,6,32,Love U,청하,"GATO,C-no,웅킴"
2019,6,33,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2019,6,34,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2019,6,35,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2019,6,36,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2019,6,37,I'm So Hot,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,6,38,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2019,6,39,에너제틱 (Energetic),Wanna One (워너원),"후이,Flow Blow"
2019,6,40,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2019,6,41,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2019,6,42,해야 (Sunrise),여자친구 (GFRIEND),"노주환,이원종"
2019,6,43,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2019,6,44,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2019,6,45,Why Don't You Know (Feat. 넉살),청하,"임수호,C-no,웅킴"
2019,6,46,Universe (별의 언어),황민현,"BUMZU,박기태"
2019,6,47,아주 NICE,세븐틴,"WOOZI,BUMZU"
2019,6,48,SHAKE IT,씨스타,"이단옆차기,핫띠,영광의 얼굴들"
2019,6,49,BET BET,뉴이스트,"BUMZU,백호,Royal Dive"
2019,6,50,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,6,51,불장난,BLACKPINK,"TEDDY,R.Tee"
2019,6,52,"한두 번 (1, 2) (Feat. CHOI HYUN SUK of TREASURE)",이하이,"강욱진,B.I"
2019,6,53,LATATA,(여자)아이들,"빅싼초,전소연"
2019,6,54,ME&YOU,EXID,"신사동호랭이,BEVERLY KIDZ,ELLY"
2019,6,55,비행기,거북이,임성훈
2019,6,56,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2019,6,57,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2019,6,58,BAAM,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2019,6,59,여름여름해 (Sunny Summer),여자친구 (GFRIEND),"이단옆차기,black edition"
2019,6,60,그 시절 우리가 사랑했던 우리 (Beautiful Days),러블리즈,스페이스카우보이
2019,6,61,TT,TWICE (트와이스),"블랙아이드필승,라도"
2019,6,62,누아르 (Noir),선미,"선미,EL CAPITXN"
2019,6,63,가시나,선미,"죠리,TEDDY,24"
2019,6,64,Why,태연 (TAEYEON),"LDN Noise,Lauren Dyson,Rodnae'Chikk' Bell"
2019,6,65,Feedback (Feat. 넉살),보아 (BoA),"보아,Shaun Kim"
2019,6,66,어쩌나,세븐틴,"WOOZI,BUMZU,박기태"
2019,6,67,Sunny Side Up!,Red Velvet (레드벨벳),"Moonshine,Ellen Berg Tollbom,Cazzi Opeia"
2019,6,68,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2019,6,69,Superhuman,NCT 127,"Adrian Mckinnon,탁,원택"
2019,6,70,Loving U (러빙유),씨스타,이단옆차기
2019,6,71,8282,다비치,"Dokkun,이현승"
2019,6,72,ISLAND,WINNER,"강승윤,Bekuh BOOM,FUTURE BOUNCE"
2019,6,73,FUN!,프로미스나인,"Drew Ryan Scott,Sean Michael Alexander,MELODESIGN,Avenue 52"
2019,6,74,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2019,6,75,Save ME,방탄소년단,"PDOGG,Ray Michael Djan Jr,Ashton Foster,Samantha Harper,RM,SUGA,j-hope"
2019,6,76,한(一),(여자)아이들,"빅싼초,전소연"
2019,6,77,빙글뱅글 (Bingle Bangle),AOA,"Erik Nyholm,Krista Siegfrids,Kristofer Karlsson,김도훈,이상호"
2019,6,78,%% (응응),Apink (에이핑크),"블랙아이드필승,전군,라도"
2019,6,79,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2019,6,80,봄바람,Wanna One (워너원),"iHwak,Flow Blow"
2019,6,81,사랑과 전쟁 (Narr. 하하),다비치,조영수
2019,6,82,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2019,6,83,Chica,청하,"Vincenzo,Any Masingga,Fuxxy,Anna Timgren"
2019,6,84,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Cazzi Opeia,Ellen Berg Tollbom"
2019,6,85,KNOCK KNOCK,TWICE (트와이스),"Mayu Wakisaka,이우민 'Collapsedone'"
2019,6,86,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2019,6,87,New Face,싸이 (PSY),"싸이,유건형"
2019,6,88,불꽃놀이 (Remember Me),오마이걸 (OH MY GIRL),"Steven Lee,Caroline Gustavsson"
2019,6,89,스물셋,아이유,"이종훈,이채규,IU"
2019,6,90,좋은 날,아이유,이민수
2019,6,91,Touch My Body,씨스타,"블랙아이드필승,Rado"
2019,6,92,PARTY,소녀시대 (GIRLS' GENERATION),"Albi Albertsson,Chris Young,신아녜스,Mussashi"
2019,6,93,몰라도 너무 몰라,WINNER,"강승윤,강욱진,Diggy"
2019,6,94,Heart Sign (Prod. Flow Blow),옹성우,"Flow Blow,후이"
2019,6,95,Lullaby,GOT7 (갓세븐),"영광의 얼굴들,Jake K,진리"
2019,6,96,너랑 나,아이유,이민수
2019,6,97,파도,유엔,윤일상
2019,6,98,하루 끝,아이유,"Dokkun,박근태"
2019,6,99,나로 말할 것 같으면 (Yes I am),마마무 (Mamamoo),Dokkun
2019,6,100,주인공,선미,"TEDDY,24"
2019,7,1,Snapping,청하,"박우상,한재완"
2019,7,2,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2019,7,3,누구 없소 (NO ONE) (Feat. B.I of iKON),이하이,"강욱진,Diggy,김민구,윤명운"
2019,7,4,짐살라빔 (Zimzalabim),Red Velvet (레드벨벳),"Olof Lindskog,Daniel Caesar,Ludwig Lindell,Hayley Aitken,Ollipop,Caesar & Loui"
2019,7,5,열대야 (Fever),여자친구 (GFRIEND),"임수호,C-no,웅킴"
2019,7,6,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2019,7,7,BIRTHDAY,전소미,"TEDDY,24,Bekuh BOOM,전소미,R.Tee"
2019,7,8,벌써 12시,청하,"블랙아이드필승,전군,라도"
2019,7,9,AH YEAH (아예),WINNER,"강승윤,강욱진,Diggy,죠리"
2019,7,10,U GOT IT,갓츄 (GOT U),"Noheul,Sean Michael Alexander,Drew Ryan Scott"
